109290	5654.866776	11309.73355	16964.60033	22619.46711	28274.33388	33929.20066	6729.291464	7690.618816	8651.946168	9613.27352	10574.60087	11535.92822	12497.25558	13458.58293	14419.91028	15381.23763	16342.56498	17303.89234	18265.21969	19226.54704	20187.87439	21149.20174	22110.5291	23071.85645	24033.1838	24994.51115	25955.8385	26917.16586	27878.49321	28839.82056	29801.14791	30762.47526	31723.80262	32685.12997	33646.45732	34607.78467	35569.11202	36530.43938	37491.76673	38453.09408
109290	5550.147021	11100.29404	16650.44106	22200.58809	27750.73511	6660.176426	5827.654372	6660.176426	6493.672015	7215.191128	7936.710241	8658.229353	9379.748466	10101.26758	10822.78669	11544.3058	12265.82492	12987.34403	13708.86314	14430.38226	15151.90137	15873.42048	16594.93959	17316.45871	18037.97782	18759.49693	19481.01604	20202.53516	20924.05427	21645.57338	22367.0925	23088.61161	23810.13072	24531.64983	25253.16895	25974.68806	26696.20717	27417.72629	28139.2454	28860.76451
109290	5445.427266	10890.85453	16336.2818	21781.70906	5445.427266	6207.787083	4764.748858	5663.244357	5390.972994	5989.969993	6588.966992	7187.963991	7786.960991	8385.95799	8984.954989	9583.951989	10182.94899	10781.94599	11380.94299	11979.93999	12578.93698	13177.93398	13776.93098	14375.92798	14974.92498	15573.92198	16172.91898	16771.91598	17370.91298	17969.90998	18568.90698	19167.90398	19766.90098	20365.89798	20964.89497	21563.89197	22162.88897	22761.88597	23360.88297	23959.87997
109290	5340.707511	10681.41502	16022.12253	21362.83004	5073.672136	5607.742887	4860.043835	5127.079211	5287.300436	5874.778262	5874.778262	6408.849013	6942.919764	7476.990516	8011.061267	8545.132018	9079.202769	9613.27352	10147.34427	10681.41502	11215.48577	11749.55652	12283.62728	12817.69803	13351.76878	13885.83953	14419.91028	14953.98103	15488.05178	16022.12253	16556.19328	17090.26404	17624.33479	18158.40554	18692.47629	19226.54704	19760.61779	20294.68854	20828.75929	21362.83004
109290	5235.987756	10471.97551	15707.96327	20943.95102	4843.288674	5340.707511	4764.748858	5026.548246	4948.008429	5235.987756	4607.669225	3769.911184	4084.07045	4398.229715	4712.38898	5026.548246	5340.707511	5654.866776	5969.026042	6283.185307	6597.344573	6911.503838	7225.663103	7539.822369	7853.981634	8168.140899	8482.300165	8796.45943	9110.618695	9424.777961	9738.937226	10053.09649	10367.25576	10681.41502	10995.57429	11309.73355	11623.89282	11938.05208	12252.21135	12566.37061
109290	5131.268001	10262.536	15393.804	20525.072	4746.422901	4926.017281	4310.265121	4720.766561	4849.048261	5131.268001	4515.515841	3694.512961	4002.389041	4310.265121	4618.141201	4926.017281	5233.893361	5541.769441	5849.645521	6157.521601	6465.397681	6773.273761	7081.149841	7389.025921	7696.902001	8004.778081	8312.654161	8620.530241	8928.406322	9236.282402	9544.158482	9852.034562	10159.91064	10467.78672	10775.6628	11083.53888	11391.41496	11699.29104	12007.16712	12315.0432
109290	5026.548246	10053.09649	15079.64474	4021.238597	4523.893421	4523.893421	3870.442149	4423.362456	4523.893421	5026.548246	3317.521842	3619.114737	3920.707632	4222.300526	4523.893421	4825.486316	5127.079211	5428.672105	5730.265	6031.857895	6333.45079	6635.043684	6936.636579	7238.229474	7539.822369	7841.415263	8143.008158	8444.601053	8746.193948	9047.786842	9349.379737	9650.972632	9952.565527	10254.15842	10555.75132	10857.34421	11158.93711	11460.53	11762.1229	12063.71579
109290	4921.828491	9843.656981	14765.48547	3937.462792	4429.645642	4134.335932	3617.543941	4331.209072	4429.645642	4921.828491	3248.406804	3543.716513	3839.026223	4134.335932	4429.645642	4724.955351	5020.26506	5315.57477	5610.884479	5906.194189	6201.503898	5955.412474	6226.113041	6496.813608	6767.514175	7038.214742	7308.915309	7579.615876	8563.981574	8859.291283	9154.600993	9449.910702	9745.220411	10040.53012	10335.83983	10631.14954	10926.45925	11221.76896	11517.07867	11812.38838
109290	4817.108736	9634.217471	14451.32621	3853.686988	4094.542425	3757.344814	3540.574921	4046.371338	4335.397862	4335.397862	3179.291765	3468.31829	3757.344814	4046.371338	4335.397862	4624.424386	4913.45091	5202.477434	5491.503958	5298.819609	5563.76059	5828.70157	6093.64255	6358.583531	6623.524511	6888.465492	7153.406472	7418.347453	7683.288433	8670.795724	8959.822248	9248.848772	9537.875296	9826.90182	10115.92834	10404.95487	10693.98139	10983.00792	11272.03444	11561.06097
109290	4712.38898	9424.777961	14137.16694	3581.415625	3887.720909	3392.920066	3463.605901	3958.406744	3392.920066	2827.433388	3110.176727	3392.920066	3675.663405	3958.406744	4241.150082	4523.893421	4806.63676	5089.380099	4924.446485	5183.627878	5442.809272	5701.990666	5961.17206	6220.353454	6479.534848	6738.716242	6997.897636	7257.07903	7516.260424	7775.441818	8765.043504	9047.786842	9330.530181	9613.27352	9896.016859	10178.7602	10461.50354	10744.24688	11026.99021	11309.73355
