0	258
4	258
8	258
12	258
16	258
20	258
24	258
28	258
32	258
36	258
40	258
44	258
48	258
52	258
56	258
60	258
64	258
68	258
72	258
76	258
80	258
84	258
88	258
92	258
96	258
100	258
104	258
108	258
112	258
116	258
120	258
124	258
128	258
132	258
136	258
140	258
144	258
148	258
152	258
156	258
160	258
164	258
168	258
172	258
176	258
180	258
184	258
188	258
192	258
196	258
200	258
204	258
208	258
212	258
216	258
220	258
224	258
228	258
232	258
236	258
240	258
244	258
248	258
252	258
256	258
260	258
264	258
268	258
272	258
276	258
280	258
284	258
288	258
292	258
296	258
300	258
304	258
308	258
312	258
316	258
320	258
324	258
328	258
332	258
336	258
340	258
344	258
348	258
352	258
356	258
360	258
364	258
368	258
372	258
376	258
380	258
384	258
388	258
392	258
396	258
400	258
404	258
408	258
412	258
416	258
420	258
424	258
428	258
432	258
436	258
440	258
444	258
448	258
452	258
456	258
460	258
464	258
468	258
472	258
476	258
480	258
484	258
488	258
492	258
496	258
500	258
504	258
508	258
512	258
516	258
520	258
524	258
528	258
532	258
536	258
540	258
544	258
548	258
552	258
556	258
560	258
564	258
568	258
572	258
576	258
580	258
584	258
588	258
592	258
596	258
600	258
604	258
608	258
612	258
616	258
620	258
624	258
628	258
632	258
636	258
640	258
644	258
648	258
652	258
656	258
660	258
664	258
668	258
672	258
676	258
680	258
684	258
688	258
692	258
696	258
700	258
704	258
708	258
712	258
716	258
720	258
724	258
728	258
732	258
736	258
740	258
744	258
748	258
752	258
756	258
760	258
764	258
768	258
772	258
776	258
780	258
784	258
788	258
792	258
796	258
800	258
804	258
808	258
812	258
816	258
820	258
824	258
828	258
832	258
836	258
840	258
844	258
848	258
852	258
856	258
860	258
864	258
868	258
872	258
876	258
880	258
884	258
888	258
892	258
896	258
900	258
904	258
908	258
912	258
916	258
920	258
924	258
928	258
932	258
936	258
940	258
944	258
948	258
952	258
956	258
960	258
964	258
968	258
972	258
976	258
980	258
984	258
988	258
992	258
996	258
1000	258
1004	258
1008	258
1012	258
1016	258
1020	258
1024	258
1028	258
1032	258
1036	258
1040	258
1044	258
1048	258
1052	258
1056	258
1060	258
1064	258
1068	258
1072	258
1076	258
1080	258
1084	258
1088	258
1092	258
1096	258
1100	258
1104	258
1108	258
1112	258
1116	258
1120	258
1124	258
1128	258
1132	258
1136	258
1140	258
1144	258
1148	258
1152	258
1156	258
1160	258
1164	258
1168	258
1172	258
1176	258
1180	258
1184	258
1188	258
1192	258
1196	258
1200	258
1204	258
1208	258
1212	258
1216	258
1220	258
1224	258
1228	258
1232	258
1236	258
1240	258
1244	258
1248	258
1252	258
1256	258
1260	258
1264	258
1268	258
1272	258
1276	258
1280	258
1284	258
1288	258
1292	258
1296	258
1300	258
1304	258
1308	258
1312	258
1316	258
1320	258
1324	258
1328	258
1332	258
1336	258
1340	258
1344	258
1348	258
1352	258
1356	258
1360	258
1364	258
1368	258
1372	258
1376	258
1380	258
1384	258
1388	258
1392	258
1396	258
1400	258
1404	258
1408	258
1412	258
1416	258
1420	258
1424	258
1428	258
1432	258
1436	258
1440	258
1444	258
1448	258
1452	258
1456	258
1460	258
1464	258
1468	258
1472	258
1476	258
1480	258
1484	258
1488	258
1492	258
1496	258
1500	258
1504	258
1508	258
1512	258
1516	258
1520	258
1524	258
1528	258
1532	258
1536	258
1540	258
1544	258
1548	258
1552	258
1556	258
1560	258
1564	258
1568	258
1572	258
1576	258
1580	258
1584	258
1588	258
1592	258
1596	258
1600	258
1604	258
1608	258
1612	258
1616	258
1620	258
1624	258
1628	258
1632	258
1636	258
1640	258
1644	258
1648	258
1652	258
1656	258
1660	258
1664	258
1668	258
1672	258
1676	258
1680	258
1684	258
1688	258
1692	258
1696	258
1700	258
1704	258
1708	258
1712	258
1716	258
1720	258
1724	258
1728	258
1732	258
1736	258
1740	258
1744	258
1748	258
1752	258
1756	258
1760	258
1764	258
1768	258
1772	258
1776	258
1780	258
1784	258
1788	258
1792	258
1796	258
1800	258
1804	258
1808	258
1812	258
1816	258
1820	258
1824	258
1828	258
1832	258
1836	258
1840	258
1844	258
1848	258
1852	258
1856	258
1860	258
1864	258
1868	258
1872	258
1876	258
1880	258
1884	258
1888	258
1892	258
1896	258
1900	258
1904	258
1908	258
1912	258
1916	258
1920	258
1924	258
1928	258
1932	258
1936	258
1940	258
1944	258
1948	258
1952	258
1956	258
1960	258
1964	258
1968	258
1972	258
1976	258
1980	258
1984	258
1988	258
1992	258
1996	258
2000	258
2004	258
2008	258
2012	258
2016	258
2020	258
2024	258
2028	258
2032	258
2036	258
2040	258
2044	258
2048	258
2052	258
2056	258
2060	258
2064	258
2068	258
2072	258
2076	258
2080	258
2084	258
2088	258
2092	258
2096	258
2100	258
2104	258
2108	258
2112	258
2116	258
2120	258
2124	258
2128	258
2132	258
2136	258
2140	258
2144	258
2148	258
2152	258
2156	258
2160	258
2164	258
2168	258
2172	258
2176	258
2180	258
2184	258
2188	258
2192	258
2196	258
2200	258
2204	258
2208	258
2212	258
2216	258
2220	258
2224	258
2228	258
2232	258
2236	258
2240	258
2244	258
2248	258
2252	258
2256	258
2260	258
2264	258
2268	258
2272	258
2276	258
2280	258
2284	258
2288	258
2292	258
2296	258
2300	258
2304	258
2308	258
2312	258
2316	258
2320	258
2324	258
2328	258
2332	258
2336	258
2340	258
2344	258
2348	258
2352	258
2356	258
2360	258
2364	258
2368	258
2372	258
2376	258
2380	258
2384	258
2388	258
2392	258
2396	258
2400	258
2404	258
2408	258
2412	258
2416	258
2420	258
2424	258
2428	258
2432	258
2436	258
2440	258
2444	258
2448	258
2452	258
2456	258
2460	258
2464	258
2468	258
2472	258
2476	258
2480	258
2484	258
2488	258
2492	258
2496	258
2500	258
2504	258
2508	258
2512	258
2516	258
2520	258
2524	258
2528	258
2532	258
2536	258
2540	258
2544	258
2548	258
2552	258
2556	258
2560	258
2564	258
2568	258
2572	258
2576	258
2580	258
2584	258
2588	258
2592	258
2596	258
2600	258
2604	258
2608	258
2612	258
2616	258
2620	258
2624	258
2628	258
2632	258
2636	258
2640	258
2644	258
2648	258
2652	258
2656	258
2660	258
2664	258
2668	258
2672	258
2676	258
2680	258
2684	258
2688	258
2692	258
2696	258
2700	258
2704	258
2708	258
2712	258
2716	258
2720	258
2724	258
2728	258
2732	258
2736	258
2740	258
2744	258
2748	258
2752	258
2756	258
2760	258
2764	258
2768	258
2772	258
2776	258
2780	258
2784	258
2788	258
2792	258
2796	258
2800	258
2804	258
2808	258
2812	258
2816	258
2820	258
2824	258
2828	258
2832	258
2836	258
2840	258
2844	258
2848	258
2852	258
2856	258
2860	258
2864	258
2868	258
2872	258
2876	258
2880	258
2884	258
2888	258
2892	258
2896	258
2900	258
2904	258
2908	258
2912	258
2916	258
2920	258
2924	258
2928	258
2932	258
2936	258
2940	258
2944	258
2948	258
2952	258
2956	258
2960	258
2964	258
2968	258
2972	258
2976	258
2980	258
2984	258
2988	258
2992	258
2996	258
3000	258
3004	258
3008	258
3012	258
3016	258
3020	258
3024	258
3028	258
3032	258
3036	258
3040	258
3044	258
3048	258
3052	258
3056	258
3060	258
3064	258
3068	258
3072	258
3076	258
3080	258
3084	258
3088	258
3092	258
3096	258
3100	258
3104	258
3108	258
3112	258
3116	258
3120	258
3124	258
3128	258
3132	258
3136	258
3140	258
3144	258
3148	258
3152	258
3156	258
3160	258
3164	258
3168	258
3172	258
3176	258
3180	258
3184	258
3188	258
3192	258
3196	258
3200	258
3204	258
3208	258
3212	258
3216	258
3220	258
3224	258
3228	258
3232	258
3236	258
3240	258
3244	258
3248	258
3252	258
3256	258
3260	258
3264	258
3268	258
3272	258
3276	258
3280	258
3284	258
3288	258
3292	258
3296	258
3300	258
3304	258
3308	258
3312	258
3316	258
3320	258
3324	258
3328	258
3332	258
3336	258
3340	258
3344	258
3348	258
3352	258
3356	258
3360	258
3364	258
3368	258
3372	258
3376	258
3380	258
3384	258
3388	258
3392	258
3396	258
3400	258
3404	258
3408	258
3412	258
3416	258
3420	258
3424	258
3428	258
3432	258
3436	258
3440	258
3444	258
3448	258
3452	258
3456	258
3460	258
3464	258
3468	258
3472	258
3476	258
3480	258
3484	258
3488	258
3492	258
3496	258
3500	258
3504	258
3508	258
3512	258
3516	258
3520	258
3524	258
3528	258
3532	258
3536	258
3540	258
3544	258
3548	258
3552	258
3556	258
3560	258
3564	258
3568	258
3572	258
3576	258
3580	258
3584	258
3588	258
3592	258
3596	258
3600	258
3604	258
3608	258
3612	258
3616	258
3620	258
3624	258
3628	258
3632	258
3636	258
3640	258
3644	258
3648	258
3652	258
3656	258
3660	258
3664	258
3668	258
3672	258
3676	258
3680	258
3684	258
3688	258
3692	258
3696	258
3700	258
3704	258
3708	258
3712	258
3716	258
3720	258
3724	258
3728	258
3732	258
3736	258
3740	258
3744	258
3748	258
3752	258
3756	258
3760	258
3764	258
3768	258
3772	258
3776	258
3780	258
3784	258
3788	258
3792	258
3796	258
3800	258
3804	258
3808	258
3812	258
3816	258
3820	258
3824	258
3828	258
3832	258
3836	258
3840	258
3844	258
3848	258
3852	258
3856	258
3860	258
3864	258
3868	258
3872	258
3876	258
3880	258
3884	258
3888	258
3892	258
3896	258
3900	258
3904	258
3908	258
3912	258
3916	258
3920	258
3924	258
3928	258
3932	258
3936	258
3940	258
3944	258
3948	258
3952	258
3956	258
3960	258
3964	258
3968	258
3972	258
3976	258
3980	258
3984	258
3988	258
3992	258
3996	258
4000	258
4004	258
4008	258
4012	258
4016	258
4020	258
4024	258
4028	258
4032	258
4036	258
4040	258
4044	258
4048	258
4052	258
4056	258
4060	258
4064	258
4068	258
4072	258
4076	258
4080	258
4084	258
4088	258
4092	258
4096	258
4100	258
4104	258
4108	258
4112	258
4116	258
4120	258
4124	258
4128	258
4132	258
4136	258
4140	258
4144	258
4148	258
4152	258
4156	258
4160	258
4164	258
4168	258
4172	258
4176	258
4180	258
4184	258
4188	258
4192	258
4196	258
4200	258
4204	258
4208	258
4212	258
4216	258
4220	258
4224	258
4228	258
4232	258
4236	258
4240	258
4244	258
4248	258
4252	258
4256	258
4260	258
4264	258
